state,quarter,year,qtr_num,admin_period,ca_count,cb_count,rc_count,ulp_total,rc_certified,rc_cert_rate,ca_employees,rc_employees,ca_median_duration,rc_median_duration,ca_multi_allege_pct,n_retaliation,n_coercion,n_coercive_rules,n_bargaining,n_discrimination,n_surveillance,ca_count_lag1,ulp_total_lag1,n_retaliation_lag1,ca_count_lag2,ulp_total_lag2,n_retaliation_lag2,ca_count_lag4,ulp_total_lag4,n_retaliation_lag4,ca_yoy,rc_yoy
SC,2016Q2,2016,2,1_Pro-Labor_Expansion,30,7,1,37,0,0.0,107.0,85.0,66.5,112.0,1.0,14,5,8,13,10,4,21.0,25.0,7.0,22.0,27.0,8.0,33.0,36.0,11.0,-9.090909090909093,-66.66666666666667
SC,2016Q3,2016,3,1_Pro-Labor_Expansion,44,13,1,57,1,1.0,100.0,133.0,80.0,27.0,1.0,21,8,8,23,12,5,30.0,37.0,14.0,21.0,25.0,7.0,29.0,34.0,9.0,51.72413793103448,inf
SC,2016Q4,2016,4,1_Pro-Labor_Expansion,33,5,1,38,0,0.0,105.0,105.0,57.0,148.0,1.0,15,3,4,15,14,1,44.0,57.0,21.0,30.0,37.0,14.0,22.0,27.0,8.0,50.0,-50.0
SC,2017Q1,2017,1,2_Employer-Favorable,36,9,5,45,1,0.2,135.0,140.0,55.0,35.0,1.0,16,6,1,22,10,3,33.0,38.0,15.0,44.0,57.0,21.0,21.0,25.0,7.0,71.42857142857142,150.0
SC,2017Q2,2017,2,2_Employer-Favorable,25,6,0,31,0,,100.0,,64.0,,1.0,11,3,1,14,12,3,36.0,45.0,16.0,33.0,38.0,15.0,30.0,37.0,14.0,-16.666666666666664,-100.0
SC,2017Q3,2017,3,2_Employer-Favorable,32,7,0,39,0,,102.0,,86.0,,1.0,11,3,4,15,13,2,25.0,31.0,11.0,36.0,45.0,16.0,44.0,57.0,21.0,-27.27272727272727,-100.0
SC,2017Q4,2017,4,2_Employer-Favorable,45,7,2,52,1,0.5,100.0,47.5,100.0,20.0,1.0,10,8,1,25,10,6,32.0,39.0,11.0,25.0,31.0,11.0,33.0,38.0,15.0,36.36363636363635,100.0
SC,2018Q1,2018,1,2_Employer-Favorable,23,6,1,29,0,0.0,65.0,180.0,56.0,553.0,0.9565217391304348,13,3,1,8,10,1,45.0,52.0,10.0,32.0,39.0,11.0,36.0,45.0,16.0,-36.111111111111114,-80.0
SC,2018Q2,2018,2,2_Employer-Favorable,36,10,1,46,0,0.0,100.0,100.0,80.0,41.0,1.0,12,8,3,18,9,0,23.0,29.0,13.0,45.0,52.0,10.0,25.0,31.0,11.0,43.99999999999999,inf
SC,2018Q3,2018,3,2_Employer-Favorable,56,7,1,63,0,0.0,100.0,8.0,84.5,72.0,1.0,21,6,3,32,20,1,36.0,46.0,12.0,23.0,29.0,13.0,32.0,39.0,11.0,75.0,inf
SC,2018Q4,2018,4,2_Employer-Favorable,50,11,2,61,1,0.5,50.0,28.0,89.0,20.0,1.0,13,4,1,40,18,1,56.0,63.0,21.0,36.0,46.0,12.0,45.0,52.0,10.0,11.111111111111116,0.0
SC,2019Q1,2019,1,2_Employer-Favorable,34,6,0,40,0,,110.0,,67.5,,1.0,15,4,1,19,15,0,50.0,61.0,13.0,56.0,63.0,21.0,23.0,29.0,13.0,47.82608695652173,-100.0
SC,2019Q2,2019,2,2_Employer-Favorable,20,5,1,25,0,0.0,120.0,12.0,123.5,20.0,1.0,6,1,0,13,6,0,34.0,40.0,15.0,50.0,61.0,13.0,36.0,46.0,12.0,-44.44444444444444,0.0
SC,2019Q3,2019,3,2_Employer-Favorable,37,8,1,45,1,1.0,150.0,7.0,123.0,29.0,1.0,17,5,1,17,12,1,20.0,25.0,6.0,34.0,40.0,15.0,56.0,63.0,21.0,-33.92857142857143,0.0
SC,2019Q4,2019,4,2_Employer-Favorable,23,7,2,30,0,0.0,50.0,44.5,63.0,38.5,1.0,14,2,3,9,8,1,37.0,45.0,17.0,20.0,25.0,6.0,50.0,61.0,13.0,-54.0,0.0
SC,2020Q1,2020,1,2_Employer-Favorable,20,4,2,24,1,0.5,125.0,5.5,70.0,23.0,1.0,6,4,1,12,3,0,23.0,30.0,14.0,37.0,45.0,17.0,34.0,40.0,15.0,-41.17647058823529,inf
SC,2020Q2,2020,2,2_Employer-Favorable,17,3,1,20,1,1.0,150.0,2.0,22.0,41.0,1.0,7,1,1,9,3,1,20.0,24.0,6.0,23.0,30.0,14.0,20.0,25.0,6.0,-15.000000000000002,0.0
SC,2020Q3,2020,3,2_Employer-Favorable,22,6,1,28,0,0.0,125.0,11.0,121.0,12.0,1.0,7,0,0,17,3,0,17.0,20.0,7.0,20.0,24.0,6.0,37.0,45.0,17.0,-40.54054054054054,0.0
SC,2020Q4,2020,4,2_Employer-Favorable,31,3,0,34,0,,50.0,,25.0,,1.0,9,2,1,21,7,1,22.0,28.0,7.0,17.0,20.0,7.0,23.0,30.0,14.0,34.78260869565217,-100.0
SC,2021Q1,2021,1,3_Labor_Restoration,39,14,1,53,0,0.0,100.0,28.0,25.0,20.0,1.0,17,2,2,26,12,0,31.0,34.0,9.0,22.0,28.0,7.0,20.0,24.0,6.0,95.0,-50.0
SC,2021Q2,2021,2,3_Labor_Restoration,25,8,1,33,0,0.0,20.0,70.0,146.0,39.0,1.0,12,3,0,12,6,1,39.0,53.0,17.0,31.0,34.0,9.0,17.0,20.0,7.0,47.058823529411775,0.0
SC,2021Q3,2021,3,3_Labor_Restoration,29,8,0,37,0,,60.0,,21.0,,1.0,9,3,1,17,3,0,25.0,33.0,12.0,39.0,53.0,17.0,22.0,28.0,7.0,31.818181818181813,-100.0
SC,2021Q4,2021,4,3_Labor_Restoration,31,2,1,33,0,0.0,47.0,47.0,38.0,40.0,0.967741935483871,7,2,3,20,1,1,29.0,37.0,9.0,25.0,33.0,12.0,31.0,34.0,9.0,0.0,inf
SC,2022Q1,2022,1,3_Labor_Restoration,29,14,3,43,3,1.0,50.0,28.0,66.0,86.0,1.0,14,4,4,15,10,3,31.0,33.0,7.0,29.0,37.0,9.0,39.0,53.0,17.0,-25.64102564102564,200.0
SC,2022Q2,2022,2,3_Labor_Restoration,20,7,3,27,0,0.0,62.5,47.0,84.0,34.0,1.0,5,0,1,14,1,0,29.0,43.0,14.0,31.0,33.0,7.0,25.0,33.0,12.0,-19.999999999999996,200.0
SC,2022Q3,2022,3,3_Labor_Restoration,43,7,0,50,0,,50.0,,190.0,,0.9767441860465116,15,5,7,23,9,2,20.0,27.0,5.0,29.0,43.0,14.0,29.0,37.0,9.0,48.27586206896552,
SC,2022Q4,2022,4,3_Labor_Restoration,32,12,0,44,0,,60.0,,148.5,,0.96875,14,8,4,12,8,1,43.0,50.0,15.0,20.0,27.0,5.0,31.0,33.0,7.0,3.2258064516129004,-100.0
SC,2023Q1,2023,1,3_Labor_Restoration,28,6,0,34,0,,87.5,,137.0,,1.0,14,6,5,10,6,2,32.0,44.0,14.0,43.0,50.0,15.0,29.0,43.0,14.0,-3.4482758620689613,-100.0
SC,2023Q2,2023,2,3_Labor_Restoration,58,15,1,73,0,0.0,57.5,10.0,54.5,6.0,1.0,17,9,7,32,7,4,28.0,34.0,14.0,32.0,44.0,14.0,20.0,27.0,5.0,190.0,-66.66666666666667
SC,2023Q3,2023,3,3_Labor_Restoration,45,12,2,57,2,1.0,100.0,21.5,69.0,51.0,1.0,20,12,8,16,10,3,58.0,73.0,17.0,28.0,34.0,14.0,43.0,50.0,15.0,4.651162790697683,inf
SC,2023Q4,2023,4,4_Cemex_Era,41,7,1,48,0,0.0,100.0,11.0,111.0,50.0,1.0,21,7,9,10,10,1,45.0,57.0,20.0,58.0,73.0,17.0,32.0,44.0,14.0,28.125,inf
SC,2024Q1,2024,1,4_Cemex_Era,41,14,4,55,2,0.5,121.0,25.0,149.5,41.5,1.0,26,9,7,7,11,4,41.0,48.0,21.0,45.0,57.0,20.0,28.0,34.0,14.0,46.428571428571416,inf
SC,2024Q2,2024,2,4_Cemex_Era,34,9,3,43,2,0.6666666666666666,147.5,26.0,185.0,22.0,1.0,16,2,8,13,6,1,41.0,55.0,26.0,41.0,48.0,21.0,58.0,73.0,17.0,-41.379310344827594,200.0
SC,2024Q3,2024,3,4_Cemex_Era,31,10,0,41,0,,50.0,,183.0,,1.0,14,3,5,14,5,0,34.0,43.0,16.0,41.0,55.0,26.0,45.0,57.0,20.0,-31.11111111111111,-100.0
SC,2024Q4,2024,4,4_Cemex_Era,35,8,1,43,0,,39.0,70.0,200.5,,1.0,16,3,12,14,5,1,31.0,41.0,14.0,34.0,43.0,16.0,41.0,48.0,21.0,-14.634146341463417,0.0
SD,2013Q1,2013,1,1_Pro-Labor_Expansion,1,0,1,1,0,0.0,7.0,25.0,246.0,230.0,1.0,0,0,0,1,0,0,,,,,,,,,,,
SD,2013Q2,2013,2,1_Pro-Labor_Expansion,3,0,2,3,2,1.0,60.0,38.0,42.0,48.5,1.0,1,1,0,1,1,0,1.0,1.0,0.0,,,,,,,,
SD,2013Q3,2013,3,1_Pro-Labor_Expansion,3,0,0,3,0,,30.0,,157.0,,1.0,2,1,1,1,3,1,3.0,3.0,1.0,1.0,1.0,0.0,,,,,
SD,2013Q4,2013,4,1_Pro-Labor_Expansion,2,0,0,2,0,,159.5,,87.0,,1.0,2,0,1,0,1,0,3.0,3.0,2.0,3.0,3.0,1.0,,,,,
SD,2014Q1,2014,1,1_Pro-Labor_Expansion,3,0,0,3,0,,25.0,,45.0,,1.0,3,1,1,0,0,0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,200.0,-100.0
SD,2014Q2,2014,2,1_Pro-Labor_Expansion,2,1,0,3,0,,36.0,,35.0,,1.0,1,0,1,1,1,0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,-33.333333333333336,-100.0
SD,2014Q3,2014,3,1_Pro-Labor_Expansion,3,2,0,5,0,,25.0,,125.0,,1.0,1,1,0,2,1,0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,
SD,2014Q4,2014,4,1_Pro-Labor_Expansion,2,0,0,2,0,,1.0,,149.0,,1.0,0,0,0,1,0,0,3.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,
SD,2015Q1,2015,1,1_Pro-Labor_Expansion,1,0,0,1,0,,10.0,,128.0,,1.0,1,0,1,0,0,0,2.0,2.0,0.0,3.0,5.0,1.0,3.0,3.0,3.0,-66.66666666666667,
SD,2015Q2,2015,2,1_Pro-Labor_Expansion,2,1,0,3,0,,1510.0,,39.0,,1.0,1,1,0,0,0,0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,
SD,2015Q3,2015,3,1_Pro-Labor_Expansion,1,0,0,1,0,,45000.0,,83.0,,1.0,1,0,0,0,1,1,2.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,-66.66666666666667,
SD,2015Q4,2015,4,1_Pro-Labor_Expansion,1,0,0,1,0,,3500.0,,19.0,,1.0,1,0,0,0,0,0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,-50.0,
SD,2016Q1,2016,1,1_Pro-Labor_Expansion,5,0,0,5,0,,3000.0,,26.0,,1.0,5,4,1,0,4,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,400.0,
SD,2016Q3,2016,3,1_Pro-Labor_Expansion,1,0,0,1,0,,2001.0,,60.0,,1.0,1,0,0,0,0,0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,-50.0,
SD,2016Q4,2016,4,1_Pro-Labor_Expansion,1,1,0,2,0,,10.0,,120.0,,1.0,1,0,0,0,1,0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,
SD,2017Q1,2017,1,2_Employer-Favorable,5,0,1,5,0,0.0,70.0,6.0,18.0,3.0,1.0,2,1,1,3,1,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,400.0,inf
SD,2017Q2,2017,2,2_Employer-Favorable,4,0,1,4,0,0.0,25.0,5.0,117.0,28.0,1.0,2,0,0,2,0,1,5.0,5.0,2.0,1.0,2.0,1.0,5.0,5.0,5.0,-19.999999999999996,inf
SD,2017Q3,2017,3,2_Employer-Favorable,2,0,0,2,0,,20.0,,54.0,,1.0,2,1,1,0,0,1,4.0,4.0,2.0,5.0,5.0,2.0,1.0,1.0,1.0,100.0,
SD,2017Q4,2017,4,2_Employer-Favorable,4,0,0,4,0,,14.5,,83.5,,1.0,2,1,0,2,0,1,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,300.0,
SD,2018Q1,2018,1,2_Employer-Favorable,1,0,0,1,0,,100.0,,21.0,,1.0,0,0,0,1,0,0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,-80.0,-100.0
SD,2018Q2,2018,2,2_Employer-Favorable,1,0,0,1,0,,12.0,,24.0,,1.0,0,1,0,0,0,1,1.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,-75.0,-100.0
SD,2018Q3,2018,3,2_Employer-Favorable,2,1,1,3,0,0.0,210.0,3.0,57.0,38.0,1.0,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,inf
SD,2018Q4,2018,4,2_Employer-Favorable,3,0,0,3,0,,20.0,,286.0,,1.0,3,1,0,0,2,1,2.0,3.0,0.0,1.0,1.0,0.0,4.0,4.0,2.0,-25.0,
SD,2019Q1,2019,1,2_Employer-Favorable,6,0,0,6,0,,25.0,,73.5,,1.0,2,0,0,2,3,1,3.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,500.0,
SD,2019Q3,2019,3,2_Employer-Favorable,4,3,0,7,0,,22.5,,59.5,,1.0,1,0,1,1,1,0,6.0,6.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,300.0,
SD,2019Q4,2019,4,2_Employer-Favorable,1,1,0,2,0,,40.0,,88.0,,1.0,1,0,0,0,1,0,4.0,7.0,1.0,6.0,6.0,2.0,2.0,3.0,0.0,-50.0,-100.0
SD,2020Q1,2020,1,2_Employer-Favorable,1,1,0,2,0,,3412.0,,1891.0,,1.0,1,0,0,1,1,0,1.0,2.0,1.0,4.0,7.0,1.0,3.0,3.0,3.0,-66.66666666666667,
SD,2020Q2,2020,2,2_Employer-Favorable,1,0,2,1,1,0.5,10.0,7.5,605.0,40.0,1.0,1,0,0,1,1,0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,6.0,2.0,-83.33333333333334,inf
SD,2020Q3,2020,3,2_Employer-Favorable,1,1,1,2,0,0.0,20.0,17.0,71.0,80.0,1.0,1,0,0,0,1,0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,7.0,1.0,-75.0,inf
SD,2020Q4,2020,4,2_Employer-Favorable,2,1,0,3,0,,15.5,,39.5,,1.0,1,0,0,1,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,100.0,
SD,2021Q2,2021,2,3_Labor_Restoration,2,0,1,2,1,1.0,1062.5,4.0,79.0,46.0,1.0,2,0,1,2,1,1,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,100.0,inf
SD,2021Q3,2021,3,3_Labor_Restoration,6,0,0,6,0,,33.0,,133.0,,1.0,4,0,0,2,3,3,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,500.0,-100.0
SD,2021Q4,2021,4,3_Labor_Restoration,7,0,1,7,0,0.0,33.0,9.0,85.0,91.0,1.0,5,3,1,0,2,1,6.0,6.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,600.0,0.0
SD,2022Q1,2022,1,3_Labor_Restoration,7,0,0,7,0,,70.0,,209.0,,1.0,5,2,1,3,4,2,7.0,7.0,5.0,6.0,6.0,4.0,2.0,3.0,1.0,250.0,
SD,2022Q2,2022,2,3_Labor_Restoration,9,1,0,10,0,,100.0,,274.5,,1.0,4,1,2,7,5,2,7.0,7.0,5.0,7.0,7.0,5.0,2.0,2.0,2.0,350.0,-100.0
SD,2022Q3,2022,3,3_Labor_Restoration,2,0,0,2,0,,53.0,,55.5,,1.0,2,0,1,0,0,0,9.0,10.0,4.0,7.0,7.0,5.0,6.0,6.0,4.0,-66.66666666666667,
SD,2022Q4,2022,4,3_Labor_Restoration,2,0,0,2,0,,90.0,,171.0,,1.0,2,1,1,1,1,0,2.0,2.0,2.0,9.0,10.0,4.0,7.0,7.0,5.0,-71.42857142857143,-100.0
SD,2023Q2,2023,2,3_Labor_Restoration,7,1,1,8,0,0.0,25.0,17.0,43.0,49.0,1.0,5,0,2,3,1,0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,5.0,0.0,inf
SD,2023Q3,2023,3,3_Labor_Restoration,3,0,0,3,0,,30.0,,44.0,,1.0,1,1,1,2,1,0,7.0,8.0,5.0,2.0,2.0,2.0,9.0,10.0,4.0,-66.66666666666667,
SD,2023Q4,2023,4,4_Cemex_Era,2,0,0,2,0,,55.0,,260.5,,1.0,1,0,0,1,0,1,3.0,3.0,1.0,7.0,8.0,5.0,2.0,2.0,2.0,0.0,
SD,2024Q1,2024,1,4_Cemex_Era,3,1,0,4,0,,20.0,,359.0,,1.0,3,2,2,0,0,1,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,50.0,
SD,2024Q2,2024,2,4_Cemex_Era,4,1,0,5,0,,250.0,,64.0,,1.0,3,0,1,0,1,1,3.0,4.0,3.0,2.0,2.0,1.0,7.0,8.0,5.0,-42.85714285714286,-100.0
SD,2024Q3,2024,3,4_Cemex_Era,6,2,0,8,0,,35.0,,103.5,,1.0,3,0,0,2,1,0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,100.0,
SD,2024Q4,2024,4,4_Cemex_Era,2,2,0,4,0,,30.5,,66.0,,1.0,2,0,0,0,0,2,6.0,8.0,3.0,4.0,5.0,3.0,2.0,2.0,1.0,0.0,
TN,2013Q1,2013,1,1_Pro-Labor_Expansion,70,17,4,87,1,0.25,100.0,31.5,78.0,26.5,1.0,31,9,2,22,21,11,,,,,,,,,,,
TN,2013Q2,2013,2,1_Pro-Labor_Expansion,80,23,3,103,1,0.3333333333333333,200.0,41.0,71.5,56.0,1.0,27,9,5,42,31,7,70.0,87.0,31.0,,,,,,,,
TN,2013Q3,2013,3,1_Pro-Labor_Expansion,80,34,3,114,1,0.3333333333333333,100.0,43.0,73.0,76.0,1.0,17,10,0,50,17,10,80.0,103.0,27.0,70.0,87.0,31.0,,,,,
TN,2013Q4,2013,4,1_Pro-Labor_Expansion,57,16,4,73,1,0.25,200.0,41.5,77.0,50.0,1.0,19,13,2,26,17,6,80.0,114.0,17.0,80.0,103.0,27.0,,,,,
TN,2014Q1,2014,1,1_Pro-Labor_Expansion,54,6,3,60,2,0.6666666666666666,75.0,29.0,85.0,51.0,1.0,13,6,0,37,16,2,57.0,73.0,19.0,80.0,114.0,17.0,70.0,87.0,31.0,-22.857142857142854,-25.0
TN,2014Q2,2014,2,1_Pro-Labor_Expansion,47,3,0,50,0,,100.0,,55.0,,0.9787234042553191,16,1,1,29,16,1,54.0,60.0,13.0,57.0,73.0,19.0,80.0,103.0,27.0,-41.25,-100.0
TN,2014Q3,2014,3,1_Pro-Labor_Expansion,57,16,4,73,2,0.5,100.0,17.0,92.0,43.0,0.9824561403508771,25,8,8,24,17,6,47.0,50.0,16.0,54.0,60.0,13.0,80.0,114.0,17.0,-28.749999999999996,33.33333333333333
TN,2014Q4,2014,4,1_Pro-Labor_Expansion,56,8,3,64,2,0.6666666666666666,130.0,4.0,89.5,52.0,0.9642857142857143,18,7,5,31,20,4,57.0,73.0,25.0,47.0,50.0,16.0,57.0,73.0,19.0,-1.7543859649122862,-25.0
TN,2015Q1,2015,1,1_Pro-Labor_Expansion,68,8,2,76,1,0.5,100.0,21.0,118.0,45.0,0.9558823529411765,18,5,4,39,18,1,56.0,64.0,18.0,57.0,73.0,25.0,54.0,60.0,13.0,25.92592592592593,-33.333333333333336
TN,2015Q2,2015,2,1_Pro-Labor_Expansion,54,6,3,60,1,0.3333333333333333,200.0,16.0,91.5,31.0,1.0,17,7,7,25,11,2,68.0,76.0,18.0,56.0,64.0,18.0,47.0,50.0,16.0,14.893617021276606,inf
TN,2015Q3,2015,3,1_Pro-Labor_Expansion,59,19,4,78,1,0.25,140.0,30.0,111.0,27.0,1.0,19,15,8,29,25,5,54.0,60.0,17.0,68.0,76.0,18.0,57.0,73.0,25.0,3.5087719298245723,0.0
TN,2015Q4,2015,4,1_Pro-Labor_Expansion,84,11,6,95,3,0.5,100.0,33.0,92.0,33.5,1.0,35,8,6,41,27,0,59.0,78.0,19.0,54.0,60.0,17.0,56.0,64.0,18.0,50.0,100.0
TN,2016Q1,2016,1,1_Pro-Labor_Expansion,71,28,6,99,1,0.16666666666666666,150.0,29.5,77.0,21.0,1.0,26,9,6,37,20,6,84.0,95.0,35.0,59.0,78.0,19.0,68.0,76.0,18.0,4.4117647058823595,200.0
TN,2016Q2,2016,2,1_Pro-Labor_Expansion,65,18,2,83,1,0.5,150.0,9.5,73.0,18.0,1.0,28,12,5,22,24,6,71.0,99.0,26.0,84.0,95.0,35.0,54.0,60.0,17.0,20.370370370370374,-33.333333333333336
TN,2016Q3,2016,3,1_Pro-Labor_Expansion,89,30,4,119,3,0.75,100.0,39.5,94.0,30.0,1.0,29,10,2,50,29,4,65.0,83.0,28.0,71.0,99.0,26.0,59.0,78.0,19.0,50.847457627118644,0.0
TN,2016Q4,2016,4,1_Pro-Labor_Expansion,39,15,1,54,1,1.0,213.0,12.0,81.0,31.0,1.0,18,1,2,20,12,3,89.0,119.0,29.0,65.0,83.0,28.0,84.0,95.0,35.0,-53.57142857142857,-83.33333333333334
TN,2017Q1,2017,1,2_Employer-Favorable,76,18,5,94,1,0.2,100.0,135.0,86.0,38.0,0.9473684210526315,37,12,5,27,40,7,39.0,54.0,18.0,89.0,119.0,29.0,71.0,99.0,26.0,7.042253521126751,-16.666666666666664
TN,2017Q2,2017,2,2_Employer-Favorable,55,14,4,69,2,0.5,60.0,95.0,73.0,35.5,1.0,24,11,1,24,18,4,76.0,94.0,37.0,39.0,54.0,18.0,65.0,83.0,28.0,-15.384615384615385,100.0
TN,2017Q3,2017,3,2_Employer-Favorable,67,17,5,84,3,0.6,140.0,75.0,71.0,35.0,1.0,28,7,2,33,28,5,55.0,69.0,24.0,76.0,94.0,37.0,89.0,119.0,29.0,-24.71910112359551,25.0
TN,2017Q4,2017,4,2_Employer-Favorable,80,16,4,96,2,0.5,100.0,36.0,89.5,27.5,1.0,30,8,6,45,26,2,67.0,84.0,28.0,55.0,69.0,24.0,39.0,54.0,18.0,105.12820512820511,300.0
TN,2018Q1,2018,1,2_Employer-Favorable,75,28,3,103,3,1.0,150.0,17.0,87.0,32.0,1.0,37,11,4,35,35,3,80.0,96.0,30.0,67.0,84.0,28.0,76.0,94.0,37.0,-1.3157894736842146,-40.0
TN,2018Q2,2018,2,2_Employer-Favorable,80,18,3,98,3,1.0,287.5,65.0,94.0,31.0,1.0,26,11,5,43,24,5,75.0,103.0,37.0,80.0,96.0,30.0,55.0,69.0,24.0,45.45454545454546,-25.0
TN,2018Q3,2018,3,2_Employer-Favorable,71,14,1,85,0,0.0,150.0,4.0,84.0,3.0,1.0,25,14,6,31,29,6,80.0,98.0,26.0,75.0,103.0,37.0,67.0,84.0,28.0,5.970149253731338,-80.0
TN,2018Q4,2018,4,2_Employer-Favorable,94,11,0,105,0,,147.5,,99.0,,1.0,29,10,2,53,35,7,71.0,85.0,25.0,80.0,98.0,26.0,80.0,96.0,30.0,17.500000000000004,-100.0
TN,2019Q1,2019,1,2_Employer-Favorable,53,12,2,65,1,0.5,226.0,7.5,76.5,20.5,1.0,15,9,1,33,16,7,94.0,105.0,29.0,71.0,85.0,25.0,75.0,103.0,37.0,-29.333333333333332,-33.333333333333336
TN,2019Q2,2019,2,2_Employer-Favorable,69,23,4,92,0,0.0,100.0,861.5,88.5,32.0,1.0,22,10,3,41,17,8,53.0,65.0,15.0,94.0,105.0,29.0,80.0,98.0,26.0,-13.749999999999996,33.33333333333333
TN,2019Q3,2019,3,2_Employer-Favorable,83,13,0,96,0,,160.0,,95.0,,1.0,34,12,4,41,28,4,69.0,92.0,22.0,53.0,65.0,15.0,71.0,85.0,25.0,16.901408450704224,-100.0
TN,2019Q4,2019,4,2_Employer-Favorable,56,13,1,69,0,0.0,100.0,130.0,117.0,366.0,1.0,18,6,3,34,14,3,83.0,96.0,34.0,69.0,92.0,22.0,94.0,105.0,29.0,-40.42553191489362,inf
TN,2020Q1,2020,1,2_Employer-Favorable,72,16,1,88,0,0.0,275.0,150.0,72.0,34.0,1.0,21,4,2,44,16,4,56.0,69.0,18.0,83.0,96.0,34.0,53.0,65.0,15.0,35.849056603773576,-50.0
TN,2020Q2,2020,2,2_Employer-Favorable,61,14,2,75,2,1.0,200.0,7.5,56.0,62.0,0.9672131147540983,14,5,1,40,16,3,72.0,88.0,21.0,56.0,69.0,18.0,69.0,92.0,22.0,-11.594202898550721,-50.0
TN,2020Q3,2020,3,2_Employer-Favorable,84,16,3,100,3,1.0,200.0,25.0,98.0,62.0,1.0,36,9,2,39,34,9,61.0,75.0,14.0,72.0,88.0,21.0,83.0,96.0,34.0,1.2048192771084265,inf
TN,2020Q4,2020,4,2_Employer-Favorable,63,20,1,83,1,1.0,137.5,9.0,106.0,59.0,1.0,12,12,2,42,11,2,84.0,100.0,36.0,61.0,75.0,14.0,56.0,69.0,18.0,12.5,0.0
TN,2021Q1,2021,1,3_Labor_Restoration,55,5,3,60,0,0.0,200.0,87.0,55.5,72.0,1.0,18,4,4,37,13,1,63.0,83.0,12.0,84.0,100.0,36.0,72.0,88.0,21.0,-23.611111111111114,200.0
TN,2021Q2,2021,2,3_Labor_Restoration,59,12,2,71,0,0.0,300.0,35.0,84.0,34.5,1.0,19,5,4,38,15,2,55.0,60.0,18.0,63.0,83.0,12.0,61.0,75.0,14.0,-3.2786885245901676,0.0
TN,2021Q3,2021,3,3_Labor_Restoration,70,11,6,81,3,0.5,213.0,8.0,96.0,58.0,1.0,16,8,4,40,13,3,59.0,71.0,19.0,55.0,60.0,18.0,84.0,100.0,36.0,-16.666666666666664,100.0
TN,2021Q4,2021,4,3_Labor_Restoration,78,9,3,87,2,0.6666666666666666,200.0,28.0,74.0,78.0,1.0,27,11,6,36,29,3,70.0,81.0,16.0,59.0,71.0,19.0,63.0,83.0,12.0,23.809523809523814,200.0
TN,2022Q1,2022,1,3_Labor_Restoration,83,10,6,93,3,0.5,100.0,24.0,165.0,62.0,0.9759036144578314,17,9,8,46,14,4,78.0,87.0,27.0,70.0,81.0,16.0,55.0,60.0,18.0,50.90909090909091,100.0
TN,2022Q2,2022,2,3_Labor_Restoration,100,11,5,111,1,0.2,200.0,30.0,140.0,84.0,1.0,25,13,10,63,13,7,83.0,93.0,17.0,78.0,87.0,27.0,59.0,71.0,19.0,69.4915254237288,150.0
TN,2022Q3,2022,3,3_Labor_Restoration,107,18,3,125,2,0.6666666666666666,130.0,12.0,195.5,66.0,0.9906542056074766,22,9,13,70,19,6,100.0,111.0,25.0,83.0,93.0,17.0,70.0,81.0,16.0,52.85714285714285,-50.0
TN,2022Q4,2022,4,3_Labor_Restoration,93,9,5,102,3,0.6,150.0,11.0,269.0,35.0,0.989247311827957,31,16,11,56,28,3,107.0,125.0,22.0,100.0,111.0,25.0,78.0,87.0,27.0,19.23076923076923,66.66666666666667
